Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
4.46,Medium,M,No,43,0,0,0,0,0,0,1
10,Short,F,No,31,1,0,0,0,1,1,0
8.05,Long,M,Yes,24,1,1,1,1,0,1,0
9.62,Long,M,No,50,0,0,0,0,1,0,0
8.51,Long,M,Yes,52,0,0,0,0,0,0,0
3.82,Long,F,No,29,0,0,0,0,0,0,0
5.51,Short,F,No,28,1,1,0,0,1,1,0
7.28,Medium,F,No,19,1,0,0,0,1,0,0
9.28,Medium,M,No,46,0,0,1,1,1,0,0
4.22,Long,F,Yes,46,1,1,0,0,1,0,0
3.44,Medium,M,No,45,1,0,0,0,0,1,0
2.19,Long,M,No,24,0,1,0,0,0,0,0
2.13,Short,F,No,44,1,0,0,0,0,1,0
3.43,Long,F,Yes,40,1,0,0,0,0,1,1
4.34,Long,F,No,53,1,1,0,0,0,1,1
6.77,Short,M,No,50,1,1,1,1,0,0,1
2.87,Medium,F,Yes,35,0,0,0,0,0,0,0
8.14,Long,F,Yes,40,0,0,1,0,1,0,1
4.11,Long,M,No,23,1,1,0,0,1,0,0
10.13,Medium,F,No,29,0,0,0,0,1,1,0
2.5,Long,F,Yes,49,1,1,0,0,1,1,0
7.24,Long,M,No,42,1,0,1,0,0,0,0
6.31,Long,M,Yes,53,1,1,0,0,0,1,0
3.58,Short,F,Yes,52,0,0,0,0,0,0,0
5.79,Short,M,Yes,21,1,1,0,0,1,1,0
2.38,Long,M,No,20,1,1,1,0,1,1,1
2.44,Short,M,No,39,1,1,1,0,0,1,0
3.02,Medium,F,No,50,1,1,1,0,0,1,0
7.3,Medium,F,Yes,30,0,0,0,0,0,0,0
5.91,Long,M,Yes,36,0,1,0,0,0,1,0
8.85,Short,F,Yes,28,0,1,0,0,1,1,0
2.84,Short,M,No,48,1,1,0,0,0,1,0
3.93,Long,M,Yes,44,1,1,0,0,0,1,1
5.08,Long,F,Yes,26,0,0,0,0,0,0,0
7.49,Short,F,No,23,1,0,0,0,0,1,0
9.22,Medium,M,No,38,0,0,0,1,0,0,0
2.85,Medium,M,No,49,0,0,1,0,1,0,0
2.47,Medium,M,No,26,0,0,0,0,0,0,1
6.94,Long,F,No,44,0,0,0,0,0,1,0
3.82,Medium,F,Yes,26,0,1,1,0,0,1,0
3.36,Medium,F,No,51,0,0,0,0,1,0,0
8.98,Long,F,Yes,32,1,0,0,0,0,1,0
3.23,Medium,F,No,29,0,0,0,0,1,0,1
5,Long,M,No,56,1,0,0,0,1,0,0
3.82,Short,M,Yes,24,0,1,0,0,0,1,1
8.07,Long,F,Yes,48,1,1,1,0,0,0,1
9.72,Medium,F,No,45,1,0,0,1,0,1,0
4.3,Long,F,Yes,20,0,0,0,0,1,0,0
4.22,Long,M,Yes,49,0,1,0,0,0,1,0
2.2,Medium,M,Yes,31,1,1,0,0,0,1,1
2.55,Long,M,No,51,1,0,0,1,0,0,0
2.43,Short,M,No,45,0,0,0,0,0,1,0
2.33,Long,M,Yes,27,1,0,0,0,1,0,0
8.77,Long,M,No,49,1,1,1,1,0,1,0
3.59,Medium,F,Yes,43,1,0,0,0,1,0,0
8.69,Long,M,Yes,23,0,0,0,0,0,0,0
8.9,Medium,F,Yes,42,1,1,1,0,0,1,0
6.01,Medium,F,Yes,25,0,0,0,0,0,0,0
5.23,Long,M,Yes,25,1,1,0,0,1,1,0
3.83,Short,F,No,33,0,1,1,0,1,1,0
6.79,Long,F,Yes,44,1,0,0,0,1,0,0
9.45,Long,M,No,32,0,0,0,0,0,1,0
3.37,Long,M,Yes,46,1,0,0,0,1,0,0
3.5,Medium,F,Yes,29,0,0,0,0,0,0,0
7.31,Long,M,No,25,0,0,0,0,0,0,0
2.39,Long,F,No,32,1,0,0,0,0,0,0
4.7,Medium,F,No,46,0,0,0,0,1,0,0
3.69,Short,F,No,45,0,0,0,0,1,0,0
8.62,Medium,M,Yes,32,0,0,0,0,0,0,0
7.69,Short,M,No,28,0,1,0,0,0,1,0
5.91,Medium,M,No,50,1,0,1,0,0,1,0
5.08,Medium,F,No,26,1,0,1,0,1,1,1
4.57,Long,M,No,29,1,0,0,0,0,0,0
8.03,Long,M,No,18,0,0,0,0,0,0,0
6.26,Long,F,Yes,51,0,0,0,0,0,0,0
5.5,Long,M,No,53,1,0,1,0,0,1,0
5.2,Long,F,No,26,0,0,0,0,0,0,1
8.48,Long,M,No,51,0,0,0,0,0,0,0
2.32,Long,M,Yes,22,1,0,0,0,0,1,0
5.21,Medium,M,Yes,44,0,0,0,0,0,0,0
4.99,Long,F,No,20,0,0,0,0,0,0,0
8.67,Short,F,Yes,28,1,1,1,0,0,1,0
9.51,Long,M,No,49,1,1,1,0,0,1,0
4.39,Medium,F,No,34,0,0,0,0,1,0,0
4.32,Short,M,No,54,0,0,0,0,0,0,0
2.64,Long,F,Yes,35,1,0,0,0,0,0,0
4.83,Short,F,No,43,1,1,0,0,0,1,0
3.88,Medium,M,No,24,0,0,0,0,0,0,0
9.43,Long,M,No,27,0,0,0,1,1,0,0
6.16,Medium,M,No,27,0,0,0,0,0,1,0
3.76,Medium,M,Yes,33,0,0,0,1,0,0,1
4.64,Short,M,Yes,47,0,0,0,0,1,0,0
4.36,Long,F,No,26,0,0,0,0,1,0,0
9.64,Long,M,No,29,0,1,0,1,1,1,1
5.17,Long,M,Yes,47,0,0,0,0,0,0,0
6.86,Short,F,No,41,0,0,0,0,0,1,1
6.77,Medium,M,Yes,31,1,1,1,0,0,1,0
6.03,Medium,M,No,40,0,0,0,0,0,0,0
2.39,Medium,M,No,21,0,0,0,0,0,0,0
6.1,Long,M,Yes,30,0,0,0,0,0,0,0
7.4,Long,F,No,42,1,0,0,0,0,1,0
9.66,Long,M,Yes,29,0,1,0,0,1,1,0
4.05,Short,M,No,30,0,0,0,0,1,0,0
9.76,Long,F,Yes,23,0,0,0,0,1,0,0
9.85,Short,F,No,25,0,0,0,1,1,0,0
9.88,Long,M,Yes,23,0,1,0,0,1,1,0
7.09,Long,M,No,42,1,1,0,0,0,1,1
3.17,Medium,F,No,23,0,0,0,0,0,1,0
8.84,Long,M,Yes,30,0,0,0,0,0,0,0
3.73,Short,M,Yes,38,0,0,0,0,0,0,0
2.78,Short,F,No,42,0,0,0,0,1,1,0
4.51,Long,F,No,51,1,1,0,0,0,1,0
3.48,Short,M,No,28,0,0,0,0,0,0,0
5.84,Long,F,No,40,0,0,0,0,1,0,1
5.23,Long,M,Yes,25,1,0,1,0,0,1,0
2.33,Medium,F,No,25,0,0,0,0,1,0,0
8.26,Medium,M,Yes,29,0,0,0,0,1,0,0
3.87,Medium,M,Yes,34,1,1,1,0,1,1,0
3.2,Short,F,Yes,31,1,0,0,0,0,0,1
8.38,Long,F,Yes,23,1,1,1,0,0,1,0
5.71,Medium,F,No,41,1,0,1,0,0,0,0
8.56,Short,M,Yes,43,0,0,0,0,0,0,0
8.76,Long,F,No,20,0,0,0,0,0,0,0
8.9,Medium,F,Yes,29,0,1,0,0,0,1,0
5.65,Long,F,No,30,0,0,0,0,1,1,0
9.84,Short,M,No,43,0,0,0,0,0,0,0
7.66,Long,M,Yes,26,0,1,0,0,1,1,0
9.39,Long,F,No,42,1,0,0,0,1,0,0
8.67,Long,M,Yes,21,0,0,0,0,1,1,0
4.33,Medium,M,Yes,25,0,1,1,0,1,1,0
5.26,Long,F,No,57,1,0,0,0,0,1,0
2.61,Medium,F,Yes,34,1,1,1,0,1,1,0
9.18,Medium,F,Yes,21,1,1,1,1,1,1,1
8.71,Long,F,Yes,44,1,1,1,0,1,1,0
6.13,Long,M,Yes,53,1,0,1,0,0,1,0
2.68,Short,M,Yes,28,0,0,0,0,0,0,0
7.53,Long,F,Yes,38,0,0,0,0,0,0,0
3,Long,M,Yes,50,1,0,0,0,0,0,0
6.43,Long,M,Yes,34,0,0,0,0,0,0,0
6.45,Long,F,Yes,53,0,0,0,0,0,0,0
4.57,Short,F,Yes,24,0,0,0,0,0,0,0
8.28,Medium,F,Yes,29,1,0,0,0,0,0,0
3.57,Medium,M,Yes,34,0,1,0,0,1,1,0
7.81,Long,F,Yes,35,1,0,0,0,1,0,0
2.69,Long,M,No,33,0,0,0,0,0,1,0
3.17,Long,F,No,21,0,0,0,1,1,0,0
8.7,Medium,M,No,31,0,0,0,0,1,0,0
4.38,Medium,M,No,30,1,1,1,0,0,1,0
5.32,Long,M,Yes,35,1,0,0,0,1,0,0
3.84,Long,F,Yes,31,0,0,0,0,1,0,1
3.47,Long,M,Yes,41,0,0,0,0,0,0,0
9.45,Medium,M,No,47,0,1,0,0,1,1,1
4.19,Long,F,Yes,34,1,1,0,0,0,0,1
4.65,Long,F,Yes,28,0,0,0,0,0,0,0
7.53,Short,M,No,45,1,0,0,0,0,0,0
7.2,Long,F,Yes,46,0,0,1,1,1,1,1
4.58,Short,M,No,37,0,0,0,0,1,0,0
8.84,Medium,M,No,48,0,0,0,0,1,1,0
6.88,Long,M,No,44,1,1,1,0,0,1,0
5.3,Medium,M,No,26,0,0,0,0,0,0,0
3.52,Short,F,No,21,1,1,0,1,1,1,1
9.32,Long,F,Yes,49,0,0,0,1,0,0,0
3.23,Medium,M,Yes,38,0,0,0,0,0,0,1
5.73,Long,M,Yes,20,0,1,0,0,0,1,0
5.61,Long,F,No,50,1,0,0,0,0,1,0
7.49,Medium,F,No,27,0,0,0,0,1,0,0
5.38,Medium,F,Yes,31,1,0,0,0,1,0,0
7.25,Medium,F,Yes,33,1,1,0,0,0,0,0
5.55,Long,F,No,43,1,1,0,0,1,1,0
8.31,Medium,M,Yes,40,1,0,0,0,1,1,0
6.2,Short,F,No,42,0,0,0,0,1,0,0
9.32,Medium,M,Yes,51,0,1,1,1,0,1,0
4.12,Short,F,Yes,36,0,0,0,0,0,0,0
4.69,Medium,M,No,21,1,0,0,0,0,0,0
9.5,Medium,F,No,43,0,0,0,0,0,1,0
4.58,Long,M,No,18,0,0,0,0,0,0,0
7.78,Medium,M,Yes,35,1,0,0,0,1,0,0
8.74,Medium,M,Yes,26,1,0,0,0,1,0,0
9.8,Medium,F,No,50,0,0,0,0,1,0,0
5.07,Long,M,Yes,30,1,0,0,0,0,0,0
4.62,Long,F,Yes,52,1,0,0,0,0,0,0
8.72,Long,F,Yes,31,0,0,0,0,0,1,0
5.46,Short,F,Yes,29,0,0,0,0,0,0,0
7.16,Long,M,No,46,0,0,0,0,0,1,0
9.25,Long,F,No,22,0,0,1,0,0,0,0
3.11,Long,M,Yes,27,1,0,1,0,0,1,0
5.64,Long,M,Yes,42,1,1,1,0,1,1,0
3.48,Medium,M,No,41,0,0,0,1,1,0,0
5.75,Medium,M,Yes,51,0,0,0,0,1,0,0
8.34,Long,M,Yes,46,0,0,0,0,1,0,0
5.01,Short,M,Yes,22,1,1,1,0,1,1,1
8.9,Medium,M,Yes,29,0,0,0,0,1,0,0
4.39,Long,M,Yes,25,0,0,0,0,1,0,1
6.08,Short,F,Yes,29,1,0,0,0,1,0,0
9.48,Long,M,Yes,47,1,1,0,0,0,1,0
6.55,Long,M,No,52,0,0,0,0,0,0,1
4.76,Long,M,Yes,29,1,1,1,0,0,0,0
7.16,Medium,F,No,38,0,0,0,0,0,0,1
4.98,Medium,F,No,21,0,1,0,0,0,1,0
3.95,Medium,F,No,47,0,0,0,0,0,0,0
6.75,Medium,F,No,40,0,0,0,0,0,0,0
4.97,Medium,M,Yes,41,0,0,0,0,1,0,0
2.65,Medium,F,No,37,0,0,0,0,0,0,0
3.84,Short,F,Yes,54,0,0,0,0,1,0,0
4.39,Long,M,No,32,1,1,0,0,0,1,0
3.97,Long,F,Yes,40,0,0,1,0,0,1,0
5.41,Long,F,No,49,0,0,0,0,0,1,0
8.87,Long,F,Yes,26,0,0,0,0,0,0,0
8.81,Medium,M,No,24,0,0,0,1,1,0,0
3.5,Short,F,No,36,0,0,0,0,0,0,0
4.09,Long,M,Yes,23,0,0,0,0,0,0,0
5.99,Long,F,No,50,0,0,0,0,0,0,0
2.45,Short,M,Yes,42,1,0,0,0,0,0,0
5.36,Long,F,Yes,22,0,0,0,0,0,0,0
10.07,Medium,M,Yes,47,0,0,0,0,0,0,0
10.08,Medium,F,No,34,0,0,0,0,1,0,0
5.42,Long,F,No,43,0,0,0,1,1,0,0
7.67,Long,F,No,34,0,0,0,0,0,0,0
9.66,Medium,M,No,42,0,0,0,0,0,0,0
8.05,Long,M,No,33,0,0,0,0,1,0,0
9.01,Long,F,No,47,1,0,0,0,0,0,0
9.64,Medium,F,Yes,25,0,0,0,1,0,0,0
8.53,Long,M,No,48,1,1,0,0,0,0,1
7.22,Long,F,Yes,50,0,0,0,0,1,0,0
6.49,Long,M,Yes,36,0,0,0,0,0,0,0
9.66,Short,M,Yes,46,0,0,0,0,0,1,0
8.09,Long,F,No,32,0,1,1,0,1,1,0
5.29,Short,F,No,50,0,0,0,0,0,0,0
7.81,Long,F,Yes,48,0,0,0,0,1,1,0
7.78,Short,F,No,29,0,0,0,0,0,0,1
2.54,Long,M,Yes,47,0,0,0,0,0,0,0
7.45,Long,F,No,51,1,0,1,0,0,0,0
8.17,Medium,M,Yes,36,1,0,1,0,0,0,0
5,Medium,F,Yes,19,0,1,1,1,0,1,0
4.41,Short,M,Yes,25,1,1,0,0,0,1,0
5.26,Medium,M,No,29,1,1,0,0,0,1,0
5.13,Long,F,Yes,23,0,1,0,0,1,0,0
5.27,Long,F,Yes,52,0,0,0,0,0,0,1
6.77,Medium,M,Yes,19,0,0,0,0,0,0,0
9.25,Short,F,No,49,0,0,0,0,1,0,0
5.97,Short,M,Yes,19,1,0,0,0,1,0,0
8.34,Short,M,No,24,0,1,1,0,0,1,0
8.22,Medium,M,Yes,41,0,0,0,0,1,0,0
2.21,Medium,M,Yes,47,0,1,1,0,0,1,0
8.81,Long,F,No,41,1,0,0,0,0,0,0
9.44,Short,F,No,30,1,0,0,0,0,0,0
3.88,Medium,M,Yes,46,0,0,0,0,0,0,0
7.21,Medium,M,No,43,0,1,0,0,0,0,0
8.93,Long,M,No,34,0,1,0,0,1,1,0
4.26,Long,M,Yes,25,1,0,1,0,0,1,0
7.84,Short,F,Yes,38,0,0,0,0,1,1,0
3.67,Long,M,No,50,1,1,1,0,0,1,0
5.09,Short,F,No,48,0,0,0,0,1,0,0
3.93,Short,M,No,42,0,0,0,0,0,0,0
5.01,Medium,F,No,42,0,1,0,0,0,0,1
8.78,Long,F,No,19,1,0,0,0,1,0,0
2.58,Long,F,Yes,33,0,0,0,0,0,1,0
5.43,Long,M,No,32,1,0,1,0,1,0,0
7.77,Long,F,Yes,38,1,1,0,0,0,1,0
2.21,Short,F,Yes,27,0,0,0,1,1,0,0
5.52,Short,F,Yes,44,0,0,0,0,0,0,0
3.38,Long,M,No,51,0,0,1,0,0,0,0
9.92,Medium,M,No,37,0,0,0,0,0,0,0
3.63,Medium,M,No,43,1,0,0,0,0,0,0
2.48,Long,F,No,45,1,1,0,0,0,1,0
4.02,Medium,M,Yes,31,0,0,0,1,1,1,0
6.26,Medium,M,No,53,1,0,1,0,0,0,0
3.78,Long,M,Yes,53,0,0,0,0,0,0,1
3.04,Long,M,Yes,42,1,0,0,0,1,1,0
8.35,Medium,F,Yes,54,1,0,0,0,1,0,0
9.42,Medium,F,Yes,20,0,0,0,0,1,0,0
8.16,Long,M,Yes,34,0,0,0,0,0,0,0
6.39,Short,F,Yes,46,0,0,0,0,0,0,0
6.84,Medium,F,Yes,48,1,0,0,0,0,0,1
9.72,Short,F,No,27,1,1,0,0,1,1,0
6.29,Medium,M,Yes,41,1,1,1,0,0,1,0
6.01,Medium,M,No,27,1,1,1,0,0,1,0
4.78,Medium,M,No,51,1,1,1,0,0,1,0
7.57,Medium,M,No,49,1,1,0,0,0,1,0
5.47,Long,M,Yes,29,0,0,0,0,1,0,0
3.54,Long,F,No,50,1,0,0,1,1,0,0
5.53,Long,F,No,32,0,0,0,0,0,0,0
8.88,Medium,F,Yes,32,0,0,1,0,0,0,0
3.65,Long,M,Yes,29,0,0,0,0,0,1,0
8.98,Short,F,Yes,42,0,0,0,0,0,0,0
3.08,Long,M,Yes,39,0,0,0,0,0,1,0
7.36,Short,M,No,47,1,0,0,0,1,0,0
8.55,Long,M,No,43,1,1,0,1,1,0,1
3.26,Long,M,No,28,0,0,0,1,0,0,0
8.44,Long,F,Yes,43,0,1,0,0,1,1,0
3.36,Long,F,Yes,36,0,0,0,0,0,1,0
5.13,Medium,F,No,39,0,0,0,0,1,0,0
6.33,Short,F,No,43,1,1,1,0,0,1,0
5.34,Long,M,No,19,1,0,0,0,0,0,1
7.42,Long,M,No,30,1,0,0,1,0,1,0
6.83,Short,M,No,26,0,0,0,0,1,0,0
4.44,Long,M,No,22,1,1,1,0,0,1,0
5.04,Medium,F,Yes,45,1,0,0,1,1,0,0
4.54,Long,F,Yes,27,0,0,0,0,0,0,0
9.51,Short,M,No,48,0,0,0,0,0,0,0
6.97,Medium,F,Yes,28,0,0,1,0,0,1,0
9.18,Medium,F,No,33,0,0,0,0,1,0,0
5.62,Medium,M,No,25,0,0,0,1,1,0,1
9.86,Medium,M,Yes,22,1,1,0,0,0,1,0
3.5,Long,M,No,37,0,0,0,0,1,0,1
9.75,Long,M,Yes,29,0,0,0,0,1,0,0
9.46,Medium,F,Yes,31,0,0,0,0,0,0,0
2.24,Short,F,Yes,48,0,0,0,0,0,0,1
7.14,Long,F,Yes,26,0,0,0,1,1,0,0
6.59,Medium,F,No,41,0,0,0,0,0,0,0
5.43,Medium,M,Yes,41,0,1,0,0,0,1,0
8.08,Medium,F,No,40,0,0,0,1,1,0,0
6.5,Medium,M,No,25,1,1,0,0,0,1,1
2.81,Long,M,No,34,1,1,0,1,1,1,0
9.13,Medium,M,No,34,0,1,1,0,0,1,0
3.71,Medium,M,No,42,0,0,0,0,0,0,0
4.31,Long,M,No,36,1,1,1,0,1,1,0
3.66,Long,M,No,31,0,0,0,0,0,1,0
2.61,Long,F,Yes,40,0,0,0,0,0,0,0
5.18,Medium,F,Yes,24,0,0,0,0,0,0,0
2.84,Long,F,Yes,54,0,0,1,0,0,1,0
7.69,Long,M,No,23,0,1,1,0,0,1,0
6.16,Medium,F,No,20,1,1,1,0,0,0,0
3.9,Medium,F,No,48,1,0,0,0,0,1,0
6.63,Medium,M,Yes,45,1,0,0,1,1,1,1
2.13,Medium,M,No,39,1,1,0,0,1,1,0
2.64,Long,F,No,37,0,0,0,0,0,0,0
3.35,Long,M,Yes,24,0,0,0,0,1,0,0
8.09,Long,F,Yes,37,1,1,0,0,0,1,0
8.26,Medium,F,Yes,36,1,0,0,0,0,0,0
7.83,Long,M,No,23,1,0,0,0,0,1,0
4.86,Short,F,No,26,0,0,0,0,1,0,0
8.34,Long,F,No,51,0,0,0,0,0,1,0
6.78,Long,M,Yes,43,1,0,0,0,0,1,0
7.05,Short,F,Yes,52,1,0,0,0,1,1,0
9.95,Long,F,No,38,1,1,0,0,0,1,0
7.64,Long,M,No,39,0,0,0,0,0,1,0
9.92,Long,M,Yes,42,0,0,0,0,0,0,0
6.62,Medium,F,No,28,0,1,0,0,0,0,0
7.82,Long,M,Yes,21,1,1,0,0,0,1,0
6.71,Short,M,Yes,38,1,0,0,1,1,0,0
5.93,Medium,M,Yes,25,1,1,1,1,0,1,0
7.82,Long,F,No,19,0,0,0,0,0,0,0
4.17,Medium,M,No,45,0,0,0,0,1,0,0
7.13,Short,F,Yes,51,0,0,1,0,0,0,0
9.68,Long,F,Yes,44,1,1,0,1,0,0,1
6.12,Short,M,Yes,52,0,0,0,1,0,0,0
8.87,Medium,M,No,31,0,1,0,0,1,1,0
2.77,Long,F,Yes,44,0,0,0,1,1,1,0
3.47,Long,F,Yes,52,1,1,1,0,0,1,0
8.84,Medium,F,Yes,38,0,0,0,1,0,0,0
6.05,Long,M,Yes,38,0,0,0,0,0,1,0
5.78,Long,M,Yes,28,0,0,0,0,0,0,0
5.74,Short,F,No,38,0,0,1,0,1,1,0
7.46,Medium,M,No,39,0,1,0,0,0,1,0
7.79,Long,F,Yes,29,0,0,1,0,0,1,0
4.61,Long,M,Yes,51,1,1,0,0,0,1,0
7.11,Medium,F,Yes,30,1,1,1,0,0,1,0
7.64,Medium,M,No,30,0,0,0,0,0,0,0
4.43,Short,M,No,46,0,0,0,0,0,1,0
7.24,Long,F,No,47,0,0,0,0,0,0,0
6.12,Medium,F,No,52,1,0,0,0,0,0,1
2.77,Long,M,Yes,30,0,0,0,0,0,0,0
7.68,Long,M,No,19,1,1,1,0,0,1,1
5.41,Short,M,Yes,45,0,0,0,0,0,0,0
2.76,Long,M,Yes,52,0,0,0,0,0,0,0
8.28,Medium,M,Yes,44,0,1,1,0,1,0,1
2.97,Medium,M,No,38,0,0,0,0,0,1,0
8.42,Medium,F,Yes,47,0,0,0,0,0,0,0
9.69,Short,M,Yes,19,0,0,1,0,0,1,0
6.77,Medium,F,No,21,1,0,0,0,0,0,0
8.99,Long,F,No,44,0,0,0,0,1,0,0
3.98,Medium,M,No,32,1,0,0,0,1,0,0
9.45,Short,F,Yes,38,0,0,0,0,0,0,0
5.27,Short,F,No,22,0,0,0,0,0,0,0
3,Long,F,Yes,49,1,1,1,0,1,1,0
7.02,Short,F,No,32,1,0,0,1,0,0,1
7.05,Short,M,Yes,35,0,1,0,1,1,1,0
8.35,Long,F,No,37,0,0,0,0,0,0,0
9.89,Medium,F,Yes,28,1,1,0,0,0,1,0
3.82,Medium,M,No,28,0,0,0,0,0,0,0
7.65,Medium,M,No,53,0,0,0,0,0,1,0
5.24,Medium,F,No,44,0,0,0,0,1,0,0
3.18,Short,M,No,22,1,0,0,0,1,0,1
4.02,Long,M,Yes,23,0,0,1,0,0,1,1
5.9,Medium,F,No,35,0,0,0,0,1,0,0
5.21,Medium,M,Yes,48,1,0,1,0,1,1,0
4.57,Medium,M,Yes,29,1,0,0,0,1,0,0
6.66,Medium,M,No,43,0,1,0,0,0,1,0
2.43,Long,M,Yes,37,1,0,0,0,0,0,0
5.68,Long,M,No,41,0,0,0,0,0,1,0
4.79,Medium,M,No,52,1,1,0,1,1,0,1
10.01,Medium,F,Yes,50,0,0,1,0,1,1,1
5.81,Short,F,Yes,56,0,0,0,0,1,1,0
8.66,Long,M,No,53,1,1,1,0,0,1,0
8.05,Long,M,No,46,0,0,0,0,1,0,0
5.6,Short,F,No,43,0,0,0,1,1,1,0
4.85,Medium,F,No,27,1,1,0,0,0,0,0
8.16,Medium,M,No,45,0,0,0,0,1,0,0
4,Long,F,No,45,1,1,0,0,0,0,1
9.96,Short,M,No,49,0,0,0,0,0,1,1
6.54,Long,M,No,26,0,1,0,0,0,1,0
4.58,Long,M,No,22,1,1,1,1,0,1,0
7.79,Medium,F,Yes,37,1,1,0,0,0,1,1
5.54,Long,M,No,29,0,0,0,0,0,1,0
8.27,Medium,F,No,47,0,0,0,0,0,0,0
2.7,Long,M,Yes,50,1,1,0,0,1,1,0
9.99,Short,F,No,29,0,0,0,0,0,1,0
7.9,Medium,M,Yes,37,1,0,1,0,1,1,0
5.05,Medium,F,Yes,51,1,1,1,0,1,1,0
3.7,Short,F,Yes,55,0,0,0,0,1,0,0
5.63,Medium,F,Yes,50,1,1,0,0,0,1,0
9.25,Long,F,Yes,55,0,0,0,0,0,0,0
9.41,Long,F,Yes,49,0,0,0,0,0,0,0
4.38,Short,F,No,40,1,0,0,0,0,0,0
5.38,Long,M,Yes,42,0,0,0,0,0,0,0
4.86,Medium,F,No,28,0,0,0,0,0,1,1
4.83,Medium,M,Yes,23,1,0,0,1,0,0,0
4.52,Long,M,Yes,29,0,0,0,0,0,0,0
2.81,Long,F,No,26,0,1,0,0,1,0,0
4.08,Long,F,Yes,55,1,0,1,0,0,1,1
2.64,Short,F,Yes,35,0,0,0,0,0,0,0
6.48,Medium,M,Yes,32,0,0,0,0,0,0,0
2.09,Medium,M,Yes,43,1,1,0,0,0,1,0
7.72,Short,F,No,26,1,0,0,0,0,0,0
2.85,Long,F,Yes,46,0,0,0,0,0,0,0
6.33,Long,F,Yes,45,1,0,1,1,1,0,0
6.7,Long,M,Yes,26,0,0,0,0,0,0,0
8.28,Short,F,Yes,50,0,0,0,0,1,0,0
7.4,Medium,M,No,54,0,0,0,0,1,0,0
2.4,Short,M,No,21,1,0,1,1,0,1,0
3.89,Medium,M,Yes,34,1,0,0,1,1,0,0
6.93,Short,F,No,40,1,1,1,0,1,1,1
7.68,Short,F,No,56,0,0,0,0,0,0,0
5.23,Long,F,Yes,28,1,1,1,0,0,1,1
8.65,Medium,M,No,51,0,0,0,0,0,0,0
2.39,Short,M,No,46,1,1,1,0,0,1,0
8.74,Short,M,No,50,1,0,1,0,0,1,0
5.23,Medium,F,No,31,1,0,0,0,0,0,0
4.27,Medium,M,No,37,0,0,0,0,0,1,0
4.78,Long,F,No,32,0,1,0,0,0,0,0
3.86,Long,M,Yes,28,0,0,0,0,0,0,0
9.44,Long,F,No,39,0,0,0,0,1,0,0
2.93,Medium,F,Yes,31,0,0,0,0,1,0,0
4.6,Medium,M,Yes,23,0,0,0,0,0,0,0
4.64,Short,F,No,50,1,0,0,0,1,0,0
3.03,Medium,M,No,28,0,0,0,0,0,0,0
2.18,Medium,F,No,24,0,1,1,0,0,1,1
2.77,Medium,F,Yes,51,0,0,0,0,0,0,0
7.43,Long,M,Yes,47,1,1,1,0,0,1,0
2.16,Short,F,Yes,45,0,0,1,0,1,1,0
2.2,Medium,F,No,29,1,0,1,0,1,1,0
7.04,Short,F,Yes,21,0,1,0,0,0,0,0
8.64,Long,M,Yes,38,1,0,1,0,0,1,1
3.82,Medium,F,Yes,35,1,1,0,0,0,1,0
2.21,Medium,F,Yes,29,0,0,0,0,1,0,0
6.47,Long,F,Yes,43,0,0,0,0,1,1,0
6.5,Medium,M,Yes,42,0,0,1,0,0,0,0
7.42,Medium,F,Yes,44,0,0,0,0,0,0,0
6.31,Short,F,Yes,48,0,0,0,0,1,0,0
4.43,Medium,M,Yes,54,0,0,0,0,0,0,0
6.1,Medium,M,Yes,36,1,1,1,0,0,1,0
3.22,Long,F,Yes,28,1,1,1,0,0,1,1
6.46,Short,F,No,35,1,0,0,0,1,0,0
8.62,Long,M,Yes,40,1,1,1,0,1,1,1
9.11,Medium,F,Yes,34,0,0,0,1,1,0,0
9.85,Short,M,No,51,1,0,0,0,0,0,0
8.23,Medium,M,No,42,0,1,0,0,1,1,1
7.93,Medium,F,Yes,50,0,0,1,0,0,0,0
2.81,Long,F,Yes,55,0,0,0,0,0,0,0
6.15,Medium,F,No,48,0,0,0,0,0,0,0
2.11,Long,M,Yes,47,1,1,0,0,1,1,0
5.98,Short,M,Yes,30,1,1,1,0,0,1,1
9.39,Long,M,Yes,47,0,0,0,0,0,0,0
2.9,Long,F,No,45,0,1,0,0,1,1,0
6.67,Short,F,Yes,25,0,0,1,0,0,1,0
7.83,Short,F,Yes,29,0,0,0,0,0,0,0
7.6,Long,M,No,33,1,1,1,0,1,1,0
5.55,Medium,M,Yes,45,0,0,0,0,0,0,0
5.86,Long,M,No,30,1,0,0,0,0,0,0
8.36,Long,F,No,37,1,1,1,0,0,1,1
2.54,Medium,M,Yes,32,0,0,0,0,1,0,0
2.81,Short,M,Yes,23,1,0,0,0,0,0,1
4.03,Medium,M,No,52,1,0,0,0,0,0,0
7.82,Long,F,Yes,43,1,1,1,0,0,1,1
6.5,Medium,F,No,43,1,0,0,0,0,1,0
8.82,Short,M,Yes,39,0,0,0,1,0,0,1
8.35,Long,M,No,37,0,0,0,0,0,1,0
7.87,Medium,M,No,29,0,0,0,0,1,0,0
2.16,Long,F,No,37,0,0,0,0,0,0,0
2.29,Medium,M,No,54,0,0,0,1,1,0,0
